timestamp_index,ambient_temp_c,process_temp_c,ambient_humidity_pct,pressure_kpa,airflow_rate_m3h,fan_speed_rpm,exhaust_damper_pct,intake_damper_pct,heater_power_kw,chiller_load_pct,vibration_axis1_mm_s,vibration_axis2_mm_s,vibration_axis3_mm_s,vibration_axis4_mm_s,vibration_axis5_mm_s,vibration_axis6_mm_s,vibration_axis7_mm_s,vibration_axis8_mm_s,vibration_axis9_mm_s,vibration_axis10_mm_s,vibration_axis11_mm_s,vibration_axis12_mm_s,vibration_axis13_mm_s,vibration_axis14_mm_s,vibration_axis15_mm_s,vibration_axis16_mm_s,vibration_axis17_mm_s,vibration_axis18_mm_s,vibration_axis19_mm_s,vibration_axis20_mm_s,gas_raw_sensor1_mv,gas_raw_sensor2_mv,gas_raw_sensor3_mv,gas_raw_sensor4_mv,gas_raw_sensor5_mv,gas_raw_sensor6_mv,gas_raw_sensor7_mv,gas_raw_sensor8_mv,gas_raw_sensor9_mv,gas_raw_sensor10_mv,room_occupancy_index,process_load_index,leak_risk_score,o2_pct,co2_ppm,co_ppm
2025-01-01 00:10:00,22.841455767968846,38.393287230564134,62.375491024060935,100.804920897134,564.2359941215595,1115.230294231139,22.017286259860445,22.50058266583373,6.738651083352839,59.91886982271626,2.6495075006882427,2.3423254952194217,1.7989199428695581,1.6379436898470483,2.699370478445581,2.4740673206719825,1.9545912356386719,3.4913466932554975,2.030439046046668,2.191209210772298,2.8485609490362456,2.2558699650430962,4.136136965663854,2.327414257629223,2.9025350546165916,3.411105051110824,2.1858534035827644,2.8848249256567815,2.6384445642680143,3.160416400095614,386.6403246843861,395.11843454953595,434.6394815304083,397.30767895335725,414.5687971391168,440.8598673556484,428.8371551754935,519.3505687353803,436.398350358313,452.91608397052164,0.47286751420267137,0.5003716469932306,-0.023941245499376568,19.693607620673635,1137.9597633944902,7.81409808753761
2025-01-01 00:11:00,22.835675616074358,34.93419125402346,61.811279494101235,103.63244409158864,535.8478570680819,1393.0771570059137,64.60719196409698,20.77523475531091,5.392777905808898,39.68350516397654,2.6702799364250493,3.076751781268769,3.5109823524442705,2.677097199603168,2.4668992199375674,2.6297102712847544,3.680186793968429,2.472278345662661,3.2406098818603972,2.371092181220893,2.643861652468742,2.673349010927265,2.1646472582614336,1.8255215872424024,2.7215868616598153,2.6181520825263394,2.9480285045703827,2.3592488559254674,3.0451439393120583,2.1708298646070667,380.3783758830923,427.0863019644794,377.72771192802446,432.82052027841166,448.81562893365805,463.088462538704,416.5195512486651,478.8409548808861,532.098542685718,523.2199620859996,0.37813814848157423,0.7082386625831311,0.9868747643071998,19.575179893625286,1184.8257879553596,6.208814307724448
2025-01-01 00:12:00,24.604905678915085,32.03513461959259,44.47362073425487,102.6872393185651,453.10178445752007,1308.905818966554,38.82953846444369,28.623538342151445,22.111899047578618,90.24553879162181,2.3326547053567706,2.076546847244501,1.517129982902725,1.634657455511649,2.572223369320684,3.1799610004866987,2.7708991377477776,1.8295768967166572,1.0374858767344515,3.821676101375183,3.165656785066234,3.7098800534372987,2.407905580457696,1.7563254696685768,2.4729568889113653,2.652671773668073,3.391244829891984,2.7119644117153645,3.5145828901789105,3.695158426039975,408.6903694579825,464.7608356583913,353.4725032236604,369.14561166095353,432.1683724903099,463.00037020387,464.432451418697,506.7229049122844,487.373689215456,500.495981589673,0.08278425688468455,0.43615735999438254,0.7311496743054683,20.234616874021107,893.3100589352175,19.538457483294373
2025-01-01 00:13:00,19.216799388355504,31.049266732156063,51.27239217542359,103.02128092494836,416.2919971450064,1038.461532197348,52.4722710984899,25.24281792286669,28.65299385977893,46.37367104876744,2.002644813664402,0.2913353367276774,2.449912552217458,1.2754317801046633,1.212762775613275,1.7979904614930742,2.4970353977793502,2.361001576805299,2.050960925784614,2.814332804560518,3.212924557765165,2.0767243603835266,2.8068249414403685,3.874591115270795,2.9233637771687517,2.5930330091246234,3.5767587550254243,2.719993698073529,2.559728787791685,3.6551166526305585,406.4045268881303,445.59775549203744,421.50343100640447,473.0307663838273,503.1315468884439,412.99155801206075,429.97187873643855,495.3455439019104,493.10398405949167,535.8796723866675,0.4233401065334925,0.36387826794450107,0.176101290102144,19.829334399559304,1192.4317305912648,24.940017754977912
2025-01-01 00:14:00,19.687705418717417,32.30643628180664,61.58390873602657,102.52996046352018,541.8377259117556,1265.6247444612682,47.04488651602716,46.135623427960795,11.543119359658284,50.34915757093484,2.4258689026615294,1.164747638439235,2.3316398189667575,2.145844623530462,3.603027943477492,2.7353324342467253,1.0459218933066812,2.5565056294563795,2.8557830573796625,3.6522251727860056,2.960346919874117,2.7782306473229235,2.8887360077128323,2.7568903548965125,2.932613567226327,3.318409863215026,2.5795965517062207,3.095940979301165,3.729871071466083,2.828535921186893,409.23679409882527,408.65730103106534,476.8898478853207,458.4236536789931,397.17114772547393,469.2987814997997,463.0653868345425,491.8156777597517,528.535030329423,561.5866592473799,0.4848729074242727,0.8279203514845723,0.6401391786100853,19.43485178122562,1416.3555011544338,11.137472898849563
2025-01-01 00:15:00,22.594281176897567,29.952945768230787,55.332334724511156,102.71936550742296,494.27887925816145,1141.4126531027146,32.24193571632239,23.701221921880204,1.4730992072412297,92.82449812962554,2.5287930208602174,2.7496263201189235,2.6065514439912354,1.3954571383445593,3.9424892308338197,1.26814105732269,2.27925348214705,2.7526719042316468,1.226716581948587,2.535721686497362,3.6156230512141883,2.04762402041899,3.0914445159191244,2.50781966325162,2.8047727305463175,3.527594449632601,2.272125228060798,3.009065282751313,3.200690276221134,3.4972884452888513,395.08193952273655,468.79167044090497,421.8363323859826,418.9931992803734,517.315988134926,541.8078814184153,464.6123073196226,418.9799624460602,536.3381635281963,558.5848800320782,0.5085674406229894,0.08148896504923964,0.5483730483182974,19.99889172130876,937.8794563534425,3.1887374201786454
2025-01-01 00:16:00,21.46792219916394,23.58100197712394,46.410457230420285,100.26787681012952,392.8583747611759,1097.6423121792652,55.585806792249286,63.74398252959826,21.567354410177334,50.16407394901954,2.4352655243606236,1.7465622265086593,0.6496662228544838,1.9641127771010305,3.107228982821451,2.5101020803332963,1.6512757074149587,2.9763500211526566,2.3118081002071174,2.9402435852859985,2.30962683038633,3.0355772512907357,2.4931254888718164,2.324247409027214,1.9253877348501356,3.2578939603624706,1.9696006032747135,2.7375319168800782,2.889713458832165,3.9917648379795425,393.41488544392496,412.2024551746072,384.8690967917446,438.16343235832375,452.38698997846257,428.35921228683094,497.98401598572167,435.4991285215619,448.0511350661146,582.8358270392996,0.6972160794901157,0.6025351611839489,-0.4384846924124849,19.548649058107063,1591.0718859617539,19.375657153532906
2025-01-01 00:17:00,24.785618331488184,40.16871164213892,58.66654351300353,101.00209676696977,378.6513266793345,977.1390801416239,52.17154659185166,33.312195819669405,16.146130033907685,50.198197755431075,1.120399365820395,2.251995070561575,1.1378361699778572,1.7224926834819652,2.3193301490932154,1.3925544555521743,2.3032175141225237,2.86077477280457,1.724955189520371,3.5756092037619016,2.389573897718393,2.7929471867794535,2.139461968182698,2.9073323679779697,2.7729003681973547,2.7477113787548593,3.5799227529811892,3.2051786842070125,2.5043654260177206,3.0457468748000807,462.5893579762967,412.49126396207953,428.57075680532716,459.49299949322625,403.738110717616,509.8772879355477,454.43626232747783,480.8415865465834,473.869594058768,458.1012804431704,0.02188201091265768,0.30129857579351904,-0.4899399380663362,20.194983362851936,743.9543146838333,14.602140493222093
2025-01-01 00:18:00,21.72993981119697,32.6212999967976,49.281541928068236,99.81512703046468,423.3037016685133,1345.7878040730366,63.69033360088826,55.977572299871134,21.70933841537424,36.3162980293301,3.269840590516504,2.780308439214448,1.8209300110574027,2.951110732268737,2.007043253617759,1.5647396453005546,2.235787960424108,3.5029845108177717,2.590409697404224,2.9922762665355016,2.7214502176921975,2.9570901993855143,3.5383237050274277,2.7197990668263317,3.128153713505528,2.845227584498237,2.4964469975231336,2.9327389975537095,3.539041026170403,2.4644571243214273,368.78999308571457,452.09121563495444,472.6195985702988,444.65439141315557,432.53635127272037,402.1309022260216,521.9693890472204,494.94261727073086,484.6456062349117,526.1571594385766,0.25836864165448037,0.9214596608550094,-0.2396380102879985,19.768366433716853,1421.8720698983277,20.472861533701717
2025-01-01 00:19:00,20.46924074666177,33.59258906049015,69.3561987871377,100.98426795419445,645.6773780212984,995.4205275499293,37.63194961708507,27.21551478436146,19.437124925967193,71.04118603834132,3.4919966013869805,2.207690851046274,2.702146807736311,1.2748366965822726,2.019711438108339,2.7517900613503787,1.8360108943134805,2.463443420136605,2.47995664065578,2.7474682185084105,2.4448067385713204,2.283255187210618,2.1196021334480326,2.521811037450216,1.7666196014872948,2.609528723067839,2.525222885652947,1.876674812167227,3.5578369515043575,3.481473337146702,440.5248053193748,403.8363761285275,443.91785560746627,402.7480285703672,406.31093553571,496.7138308401652,466.5025350550914,461.3165114710555,498.64829094066437,482.09807219123707,0.4030424404473176,0.5139891741348794,-0.1517930343988964,19.63902400741665,953.295958668974,15.918567610630927
2025-01-01 00:20:00,27.664121922303885,31.768369000492363,67.35873169934607,102.32615748640211,677.0622334409043,1192.2055232985188,35.024735589738405,77.94103460798044,27.1630794289043,39.22276681516593,0.9044832290211771,1.5843595258441066,1.991579669480176,2.6055317454469455,2.7203483798093444,2.3917264884693057,3.0534707119683975,2.3046373971024314,3.0098994659529086,1.6784124980614248,2.3312347657798047,1.9153571327258938,2.521122895386378,2.933913228994074,2.309220598720162,2.0454408884873936,1.504111406271715,2.1273825980549206,3.3469072516965754,2.6053613273925933,449.854698767325,409.7201247681621,426.4565420777512,439.1312573154292,460.07988264428406,513.5893932750483,520.008860137126,449.30027829878844,523.2660292321468,562.5855768723865,0.6893469138562012,0.37876803209029103,0.23738972009660853,19.58806850507502,1144.5849969914048,23.149704958391347
2025-01-01 00:21:00,23.43555924878366,29.05953279710165,59.83277941084454,101.50187492721837,516.3991317847128,1058.0533131412697,77.00415418295304,74.59711797353211,4.213205781807523,58.83221703998907,2.3565800659720484,2.0933479758865956,1.9671169896155907,2.3710636653991095,2.8914061327177016,2.1097984467388633,2.9229218460012865,1.5195401742624617,1.0585167125377557,1.8915705683539987,1.6705194066505067,1.6464404417578238,2.6819399590009283,3.045127598669444,2.200884152029418,2.929018974146301,2.6577631107891677,2.3647728875151963,3.145760287589722,2.595790700574085,375.56495658901065,442.47445242148075,454.46040978173085,442.2498605167793,552.2508712770369,409.20671649846014,518.8062339220292,471.4327653001034,474.7239830826323,526.0526685695986,0.4295711654965122,0.7092027450685036,-0.09011262824864098,19.391585334094565,1295.164231854252,5.321699840189428
2025-01-01 00:22:00,24.168820511719808,31.256302076204918,65.88805363815818,103.26722122844043,511.91542369930306,1316.3765920604887,69.15345714748291,47.05410547359767,5.074855357792246,44.739534372807846,3.2774333615715916,2.164159141732949,2.159472447775924,2.062549429464863,1.8602285612302818,1.4636011385503394,1.6744219080231497,2.981995991325345,2.7082258039503793,2.6787500329932206,3.0170727520992333,2.6056555521419873,3.0221650972820866,1.3825899158120338,2.646728188807751,3.5483589364978885,4.520593724272477,3.562490076292315,2.5012597155392218,2.474653483482091,378.24901037704916,405.03822497028847,426.75333826016504,439.4980629669328,446.592868823999,474.9058804767265,460.50251748154665,541.8516083349191,482.65209638100504,542.7476502979858,0.7104739617329742,0.9191889474531632,1.0442436838829507,18.844302540799752,1680.5962379562231,6.4732512941685005
2025-01-01 00:23:00,20.43812953446636,25.602420951222754,55.51833080098705,99.58787631165917,473.0943702536383,1149.8472260529074,74.05445161840943,83.74153327679088,10.247076720694112,52.87448609658861,2.651369081393545,1.8551066592390923,1.6453956158983996,1.7451066988142476,2.2370909191525836,2.521464912435264,3.2944429741277412,2.7657305219459345,2.0000238631773803,3.1072968647504533,2.4849587729525195,2.922277033381604,2.9109419089310404,2.7165826033667564,3.21221817055241,3.391332411984364,3.9879008766580877,3.4244013815930567,2.665120296342688,3.3902998068809778,406.9284963729243,471.95754461050524,490.87947859367296,396.0193165940237,485.9770006538658,396.6353265750414,468.78987083901234,479.3039247489663,507.8328258103276,489.3314780560126,0.5843050302923659,0.3759388861461752,-0.4386688264914296,19.638610049227978,1299.4334760186182,11.531612240491866
2025-01-01 00:24:00,22.639043188687044,41.108345992213216,61.12349995500013,102.05035752604735,425.2411721352398,1179.8306016719482,28.630286822851964,32.9990452329764,14.741664479923584,82.70272991617061,2.6577596764829985,1.269013117946728,2.432035558993455,2.3033661105652743,3.0041631076048896,2.3519340598620486,1.6602205344909176,2.06061835151215,3.3204274553445954,2.4186818305500157,2.5159350257401822,2.837091326388649,2.2999236610150526,2.9325517285738916,2.621884031710704,2.583668012284326,2.8795110501647474,2.8092127213071967,2.683583898035244,3.616798193181974,414.0216508020544,461.7855399658009,438.0255168390753,457.0411888747789,535.4469438009675,452.4691413177933,456.8049469657187,442.96306704786986,509.660998410152,508.0400650512846,0.5261300889981323,0.24192231961925287,0.29490653055817073,19.794948833402042,1162.5866848294272,14.458048903692402
2025-01-01 00:25:00,24.277306474274667,27.061952006310417,66.82176236241659,99.42754579719602,610.0143246085795,1184.889860560495,35.682775032891236,76.97556936491253,27.771413430231625,41.3733021342699,1.1868891084731858,1.8867106137991339,2.2651954338662623,2.3351720317750586,2.1884727592671247,2.7340488594065246,3.3485423062117428,2.545721274009581,2.1842395140691875,2.9047126446303833,1.9391869834584565,3.04162805118957,2.772200737093039,2.5533844101430816,3.6201774209648705,2.682178369319792,3.665578936138327,2.9561955579933508,2.1553573895302014,2.8117639274163557,383.1707167629713,388.51026170037085,401.55987660330413,415.24354784558705,506.68895121889483,413.1576006418158,491.729938408469,466.5439618919741,448.44215266375676,542.6319264437045,0.4623410439886035,0.5046075578419781,-0.8006526797866298,19.745001551235113,1103.1389217522783,23.443071533928173
2025-01-01 00:26:00,21.122516056444244,27.872134864611283,56.963989454354504,101.44126470376047,649.8861115117709,1245.3855502403676,60.28720613425479,58.20988040636466,27.20892688049882,23.007780601965845,2.5246568511806156,2.044311570284279,2.4514429903395913,2.436248715070563,2.3171580088669126,1.258021396712865,2.2234637842429312,2.3938836352535873,1.9596702858115214,1.9927612153738565,2.3152455494596573,2.2766374419247524,1.71888626582805,1.8013526015685724,2.941511668661002,2.8429135145303857,2.451077767328518,2.689929473828381,3.185477726992623,3.7328839451483447,389.847266150245,377.6199548548286,468.65557562272744,439.2755031538725,460.8164737614368,485.5175215169414,484.3542914681538,546.2644070185586,453.49509548574093,506.45163947293685,0.6475568520242314,0.7172104978516114,0.2172967478479874,19.396130360839035,1381.0988640054352,23.043832451356945
2025-01-01 00:27:00,24.93924504586418,30.2389631824544,52.95850262788573,102.41050013383472,428.5264731328572,1201.9507145974965,80.00409428110356,43.070604780911836,26.156163578081316,57.032042544800234,2.193518018799971,1.234091027962346,3.059707203355376,2.0385193915861803,3.075956455565773,2.6720703037364473,2.1097067942632863,2.5050874467377926,2.120023529350013,2.118555498933596,2.6920745483633652,2.5426758418636433,3.969664357070294,2.486519387364173,2.794804912262194,2.7673468800948733,3.7680040982189227,2.9913350647192845,2.9031949370495718,2.759335716444839,384.11891126474393,399.1019154390027,332.5166037560016,375.26168535433874,458.7704726293892,471.6382151691577,468.8741227388416,459.64328592748893,583.0525452774344,459.5449545479125,0.4331495556765439,0.46892798098773225,0.28410339395836015,19.808922606983838,1257.9612654147456,23.176054177049615
2025-01-01 00:28:00,22.49840327520299,37.15230289940951,41.36302433458307,100.97824614976366,493.3729297260319,1193.5090216558326,82.44802502179292,25.905265444232544,6.675808018307757,93.75088185416305,2.517911047027757,1.5491452566027488,2.0118931338944277,1.5129862459843793,2.979321757599022,1.9746671886320428,3.2434127640045243,2.235455807905128,2.7896899447820718,2.78828865676818,1.826975098197779,1.1925365422999208,2.1673354210322504,2.6338427813283802,2.7736606693163917,2.495862416105795,2.9797788815297777,3.273215701201484,3.0707569668318215,2.928816344401268,422.9679877668514,505.8385779513295,444.3380239452438,459.3122255613964,472.6464038658257,457.02734654289617,468.3126213823587,513.219550355695,537.7121877619005,580.0278934789736,0.3851698854462515,0.9120986130677238,-0.20896817006665241,19.37104763858109,1411.1529317276259,5.904385578057133
2025-01-01 00:29:00,23.27076562551681,32.05803599705062,54.33493179422805,102.12668990613044,464.0106959431866,1122.2397037117832,78.2336973578449,31.991778848542566,21.89029131641057,69.3212020829018,1.428683949246666,1.6698895722818334,2.21610524442287,2.727078533640862,2.7329379760299135,2.474669165703867,2.251502315693721,2.467842619999148,2.867855461196286,2.534889776692048,2.4492934271258946,2.518102394324095,3.190587749518741,2.835104497266926,1.6728239283605848,3.0501335994114394,3.2622831648567305,3.0728320477834865,3.73059397590863,2.4372942965045583,434.13236899710756,444.04643173927883,409.94167945848164,411.5544718861487,406.1617640000582,429.1751250122513,471.0587444187249,472.09178964849116,447.6954732386248,429.47216125966054,0.4227954608049199,0.6438861604851934,-0.012648594483281511,19.590313405098566,1297.6193191336297,19.341863274842282
2025-01-01 00:30:00,22.495733469426508,27.055456815878152,61.58738547649849,99.8604014977506,466.38087401080185,963.7905939986861,23.037856225909916,80.40038237489813,11.504752322713781,30.836324388344494,1.4071055209342607,0.9837828908088706,1.5587364163946535,2.197934407644397,1.6085457923326663,2.2623706088241664,3.0085605743337047,1.4886552707159015,2.4348102001366683,2.2719687045374344,2.289154323064787,3.6444313891921327,2.0652141803234656,3.2334371022819397,2.6859415149914185,2.3172348856714438,2.526491112078361,2.4615872405868124,1.8847765955428377,2.691551354233631,408.4601385716916,382.13618605608076,398.48811442049276,463.04054506182104,409.61038631667515,418.0264114000944,517.9509457144144,510.08665620858375,451.8114257489678,565.4911774733695,0.30288976353000896,0.5095326913079,-0.6742809610088591,20.032790014622435,1059.694994339676,10.63750708570092
2025-01-01 00:31:00,28.630695461272346,37.01735344302936,62.56506742054104,98.80446503270542,594.872660434389,1032.2173560687218,77.46154292590084,62.48202526342007,27.93548782623241,96.29938318266964,1.9644647875375163,2.1769414027888794,1.398395562956753,1.8322708826081917,1.6159483616973334,1.7892445810869153,1.5693278120993281,2.1565540167436046,1.8629978528469928,2.1801129176300593,2.4878940821815005,2.7113938750299016,3.03434337566637,3.2841910159183447,2.9960321286429727,3.0098954403300127,3.1612610270645356,2.712261646117245,2.8551656920552144,3.6211780267491185,382.64868128281233,481.5361315621007,399.7601136994495,498.3794643860358,417.2864396056565,400.4580387900981,501.438630916612,476.9612605708972,520.67756684711,494.0043751095394,0.8576113892728403,0.4938137161312024,-1.0459647330214057,18.87811162025996,1469.4361409146973,23.427965087318857
